contract_name;ID_duplicate_contract
RefrigeratedTransportationProtected-33-24;False
RefrigeratedTransportationStripped-4-5;False
RefrigeratedTransportation-4-3;False
RefundEscrowProtected-36-5;False
RefrigeratedTransportation-58-9;False
RefundEscrowProtected-2-7;False
Storage-36-4;False
RefrigeratedTransportation-24-10;False
RefundEscrowProtected-36-14;False
RefrigeratedTransportationProtected-4-3;False
RefrigeratedTransportationStripped-4-4;False
TokenProtected-4-1;False
TokenProtected-58-22;False
TokenProtected-58-16;False
RefrigeratedTransportationProtected-28-12;False
RefundEscrowProtected-64-3;False
Storage-31-1;False
RefrigeratedTransportationProtected-45-11;False
WalletStripped-45-1;False
TokenProtected-58-12;False
RefrigeratedTransportation-45-1;False
RefundEscrowStripped-2-1;False
TokenProtected-58-11;False
StorageProtected-31-4;False
TokenProtected-5-3;False
TokenProtected-4-3;False
RefundEscrowProtected-36-12;False
RefrigeratedTransportationProtected-43-8;False
RefrigeratedTransportationProtected-58-9;False
RefrigeratedTransportationProtected-31-2;False
RefundEscrowProtected-43-7;False
RefrigeratedTransportationProtected-58-3;False
RefrigeratedTransportationProtected-43-1;False
RefrigeratedTransportationProtected-33-6;False
WalletProtected-58-7;False
StorageProtected-58-12;False
WalletStripped-2-1;False
WalletStripped-13-1;False
RefundEscrowProtected-36-11;False
RefundEscrowProtected-72-1;False
Wallet-58-3;False
RefrigeratedTransportationProtected-4-5;False
RefrigeratedTransportation-28-6;False
RefrigeratedTransportation-58-10;False
TokenProtected-58-18;False
Token-13-1;False
TokenStripped-0-0;False
RefrigeratedTransportationProtected-24-13;False
Token-48-1;False
RefundEscrow-4-5;False
RefrigeratedTransportationStripped-24-1;False
RefrigeratedTransportationProtected-43-6;False
RefrigeratedTransportationProtected-58-14;False
RefundEscrowStripped-2-2;False
Token-4-4;False
WalletProtected-2-2;False
Token-2-2;False
StorageProtected-43-15;False
Token-63-5;False
RefrigeratedTransportation-24-8;False
Wallet-64-1;False
RefrigeratedTransportation-24-4;False
StorageProtected-43-5;False
RefrigeratedTransportation-58-2;False
RefrigeratedTransportationStripped-4-6;False
Token-0-0;False
TokenProtected-13-4;False
TokenProtected-43-6;False
TokenProtected-64-3;False
RefrigeratedTransportationProtected-33-20;False
RefundEscrowProtected-13-5;False
Token-31-1;False
RefundEscrow-58-4;False
RefrigeratedTransportationStripped-4-1;False
TokenProtected-43-23;False
RefrigeratedTransportationProtected-33-23;False
RefundEscrowProtected-31-2;False
Token-31-5;False
TokenProtected-43-12;False
RefrigeratedTransportationProtected-33-12;False
RefrigeratedTransportationProtected-58-17;False
RefrigeratedTransportation-58-11;False
